Date,SPY,NSEI,BVSP,IMOEX.ME,IBEX,MXX,XLE,XLF,XLI,XLK,XLV,XLB,XLU,XLRE,XLY,XLP,post_covid
10/11/2019,0.010313817,0.006255677,0.019597124,-0.004950648,0.018435343,0.006613105,0.013390329,0.012372694,0.018663011,0.013701442,0.00826164,0.019188931,-0.003747712,-0.003308397,0.011258101,-0.000985718,FALSE
10/14/2019,-0.001114661,0.003188227,0.004516329,-0.003925654,-0.002948097,0.001963372,-0.00051842,0.001445724,-0.001955279,-0.000613341,-0.000444863,-0.007174691,-0.006434954,0.001528277,-0.000497612,-0.004943181,FALSE
10/15/2019,0.009851914,0.00765498,0.001800836,0.006577142,0.011783394,-0.001268771,0.004139289,0.014342242,0.008056348,0.010979868,0.018078264,0.007000398,-0.003153883,0.000763292,0.008755908,-0.004304031,FALSE
10/16/2019,-0.001607628,0.003118972,0.008889456,0.010656572,0.003265319,0.006772296,-0.014039343,-0.002494981,-0.000517793,-0.006939721,-0.001312016,0.002090539,0.002208748,-0.001272554,0.004103743,0.000995071,FALSE
10/17/2019,0.00294457,0.010615957,-0.003868109,0.001561917,-0.004987562,-0.001344722,0.000697843,0.000713482,0.004908129,-0.001956735,0.007410937,0.00260701,0.002518372,0.006599207,0.002617775,0.004629561,FALSE
10/18/2019,-0.004386356,0.00649515,-0.002736658,0.001552297,-0.001092695,-0.006954941,-0.005246801,0.002493165,-0.008670255,-0.009594188,-0.003698563,-0.001737239,0.003295906,0.009566907,-0.001962756,0.001977591,FALSE
10/22/2019,0.003483776,-0.006322548,0.025007196,0.01775702,0.005387548,0.004273303,0.030564618,0.010967797,0.013811091,-0.002846592,0.001089141,-0.007329827,0.008115052,0.00375159,-0.002868865,0.003615365,FALSE
10/23/2019,0.002905513,0.001358201,0.001516808,0.006881518,0.000511564,0.00420991,0.008298895,0.004213558,-0.000128229,0.000867101,0.006185743,0.006286097,0.004032895,0.001745625,-0.004607474,0.004582727,FALSE
10/24/2019,0.001632922,-0.001854512,-0.005202081,0.019468441,0.000724277,0.005270579,-0.004225478,-0.001402711,0.001409415,0.014507354,-0.00509788,0.003128152,0.003399793,-0.003744697,-0.000495126,0.003423249,FALSE
10/25/2019,0.004086415,0.000112298,0.003526946,-0.001266034,0.004080379,-0.00888982,0.008097062,0.004900285,0.006253589,0.012011186,0.001086866,0.010872544,-0.010234218,-0.012331849,-0.001155569,-0.005875677,FALSE
10/29/2019,0.005324124,0.017368234,0.001786712,0.004538313,-0.00319704,0.010589216,-0.001681571,0.007652349,0.006088246,0.003490996,0.024358889,0.009226204,-0.012862992,-0.008136416,-0.002564126,-0.001966106,FALSE
10/30/2019,0.003062306,0.00484535,0.007890245,0.008510399,-0.012373943,-0.002498783,-0.020573748,-0.000693426,0.003534486,0.006110397,0.005602819,0.000849757,0.008802314,0.007376268,0.006192089,0.004581833,FALSE
10/31/2019,-0.002666829,0.002811841,-0.011019089,-0.005915448,-0.002912309,-0.009286813,-0.004304046,-0.004865882,-0.010768526,-0.0005973,-0.001160463,-0.011278273,0.005462328,-0.003299914,-0.005364252,-0.001470448,FALSE
11/1/2019,0.009221463,0.001106478,0.009061599,0.012506189,0.007586596,0.010952708,0.022519028,0.014527964,0.021546916,0.01188077,0.001265946,0.013993321,-0.002493324,-0.002545738,0.006597905,-0.000163467,FALSE
11/5/2019,0.002902731,0.002234612,0.002354061,0.006513734,0.008529174,-0.004637302,0.033344699,0.012286861,0.013619148,0.004007578,-0.010170572,0.009445278,-0.023203653,-0.02870279,0.001971062,-0.006398307,FALSE
11/6/2019,0.000228109,0.004090706,-0.001060949,0.010552537,-0.0010103,0.004727701,-0.020605616,0.00507525,0.000614782,-0.00047094,0.003401584,-0.000671663,0.003825437,0.003665964,0.001065898,0.004106134,FALSE
11/7/2019,0.003510426,0.003836839,0.011426493,0.009249755,0.005189462,0.006854522,0.014878702,0.007397539,0.003434886,0.007854463,0.002226132,0.006696721,-0.01361466,-0.010773816,-0.006000541,-0.003447835,FALSE
11/8/2019,0.002463217,-0.008687224,-0.017973874,-0.011819494,-0.005689693,-0.009511751,-0.004110916,-0.0003351,0.001346244,0.005589213,0.007279735,0.003996733,-0.004201549,-0.001851321,0.000412034,-0.000658299,FALSE
11/11/2019,-0.001911566,0.000444958,0.005429861,-0.003953054,-0.000553737,-0.002442878,-0.00561805,-0.002684452,0.000489306,0.000464364,-0.004108182,-0.001496821,-0.00617281,0.001851321,-0.002062321,-0.001482442,FALSE
11/13/2019,0.002429479,-0.006146378,-0.021492545,-0.009353226,-0.020880057,-0.011464354,-0.009489723,-0.005053132,-0.004287885,0.005555574,0.007151903,-0.00066596,0.017124792,0.003428488,-0.003806164,0.010819949,FALSE
11/14/2019,0.001454377,0.002669424,0.006052609,-0.003906862,-0.00230841,0.002086778,-0.002680157,0.00202418,0.003187134,-0.00115484,0.000104864,0.006143621,0.003517759,0.009955992,0.004301476,-0.000326036,FALSE
11/19/2019,0.007659181,0.005711374,-0.008851242,0.006561937,0.009320603,0.009530066,-0.019477224,0.00671826,0.002688821,0.012972864,0.02442918,-0.005477661,0.002709878,0.012435075,-0.005794629,0.004231609,FALSE
11/21/2019,-0.005335693,0.002367425,0.017634129,0.000309352,-0.004893606,-0.007985987,0.026330499,-0.005707577,-0.008334607,-0.011125773,0.001226604,-0.014248873,0.00254372,-0.012956775,-0.00800208,-0.002764827,FALSE
11/22/2019,0.002221109,-0.00452209,0.011055254,0.00172482,0.004407485,0.006140559,-0.003337125,0.007380131,0.005155941,-0.00126951,0.003568242,0.00168696,0.000317413,-0.005754929,0.006839114,-0.001629974,FALSE
11/25/2019,0.007720534,0.013285889,-0.002468728,0.002588562,0.007020389,0.000304398,0.001002438,0.006330215,0.00719832,0.0144465,0.011635654,0.006551944,-0.003338877,0.000786828,0.008771908,0.001141214,FALSE
11/26/2019,0.002263117,-0.002990266,-0.012669382,-0.008392914,0.000525556,-0.01580702,-0.009225877,-0.000996913,0.00291337,0.000910153,-0.000805199,0.005010765,0.003338877,0.013796843,0.006815353,0.008114203,FALSE
11/27/2019,0.004447671,0.00521991,0.006043777,-0.00053589,0.004056235,0.004279991,0.002524485,0.003981419,-0.000970155,0.00555722,0.005121265,0.003990769,0.001744477,0.003097469,0.008555706,0.002421548,FALSE
11/29/2019,-0.003715669,-0.003696726,0.004862449,0.002155395,-0.001143507,-0.005031217,-0.010136843,-0.00165682,-0.00462152,-0.002944946,-0.003511589,-0.003657525,-0.000951111,-0.003873192,-0.006512099,-0.000322408,FALSE
12/2/2019,-0.00853086,-0.000651305,0.007621048,-0.004845929,-0.021148079,-0.00646734,0,-0.006322005,-0.016592062,-0.014395145,-0.004432464,-0.010043671,-0.006524109,-0.018540957,-0.008282382,0.002255402,FALSE
12/3/2019,-0.00672939,-0.004492071,-0.000963228,-0.01298973,-0.002252309,-0.005884624,-0.015055836,-0.014117823,-0.010965673,-0.008900277,-0.002223497,-0.006413537,0.002710434,0.008137579,-0.010096805,-0.001610601,FALSE
12/4/2019,0.006151421,0.004076986,0.012268861,0.005940376,0.014679818,-0.002428738,0.014886021,0.009434125,0.003876379,0.004055479,0.009265828,0.002198847,0.007613001,0.005215218,0.005557527,0.006586969,FALSE
12/5/2019,0.00179625,-0.002061361,0.002905992,-0.000472374,-0.002959829,0.000571258,-0.004766819,0.004683698,0.000249644,0.003693415,0,0.005055645,0.001736631,0.001559023,-0.000993138,-0.000320258,FALSE
12/6/2019,0.009092556,-0.008095349,0.004545708,0.010113236,0.014957763,-0.006591213,0.018932542,0.01326288,0.012031281,0.010999107,0.006594775,0.010201515,-0.003001488,0.000259863,0.007999801,0.003836941,FALSE
12/9/2019,-0.003148728,0.001341213,-0.00134172,0.005539885,-0.00299943,0.000307507,-0.00117308,-0.002308182,-0.003829276,-0.005255391,-0.006995804,-0.001998796,-0.003486628,0.001297082,0.001231341,0.000797433,FALSE
12/10/2019,-0.001115882,-0.006783179,-0.002752101,-0.004297847,-0.003587554,0.016122349,0.002009606,0.000329909,-0.001238506,0.000801541,0.002203736,-0.006019948,-0.000158622,-0.007024837,-0.001724515,-0.003193835,FALSE
12/11/2019,0.00283472,0.004489484,0.002634953,0.007474384,0.007630893,0.013090499,-0.00167447,-0.002312971,0.006300043,0.006730322,0.000900333,0.007519406,0.002695627,-0.007600762,0.002544427,0.001438485,FALSE
12/13/2019,0.009181014,0.014714681,0.014325008,0.014192733,0.018063203,0.024226293,0.010668651,0.015753572,0.006137999,0.017244541,0.008561592,0.006140616,0.003477738,-0.011111108,0.009626499,0.002711536,FALSE
12/16/2019,0.00684648,-0.002713267,-0.005960964,0.003175203,0.012149141,0.002297446,0.013341239,0.003575525,-0.000489845,0.008899981,0.01074702,0.004292518,0.012389395,0.007685123,0.004374623,0.0034983,FALSE
12/17/2019,0.000219104,0.009170553,0.006413933,0.002369031,-0.006705823,0.00101268,0.000654188,0.003886148,-0.00098011,-0.002328656,-0.001079494,0.001481543,0.00326782,-0.010882457,0.0044361,-0.001588614,FALSE
12/18/2019,6.25E-05,0.004646025,0.014973994,0.003521459,0.000613318,0.015756085,0.00375361,-0.00421063,-0.004175831,-0.000111088,0.001373693,-0.001316845,0.004030759,0.014045475,0.000965125,-0.001591212,FALSE
12/19/2019,0.004090532,0.003108476,0.007112815,-0.005148961,-0.000478155,-0.010180149,-0.000325984,-0.000324657,0.002704024,0.007190529,0.003913893,0.003453182,0.00030957,0.009429438,0.003130627,0.005399485,FALSE
12/20/2019,0.004374692,0.000986455,-8.69E-05,0.002503201,0.006043735,-0.003225597,0.009546874,0.001174229,0.004590644,0.005789377,0.007054828,0.004841024,0.006850862,0.007691221,0.001526877,0.007524285,FALSE
12/23/2019,0.001526486,-0.00073772,0.00642471,0.005911057,-0.001644718,-0.005153935,0.010214928,-0.00228443,0.008193318,0.002854613,0.003984393,0.002788316,-0.009332567,-0.00603295,-0.002331288,-0.004288066,FALSE
12/27/2019,0.005092698,-0.001383207,0.005774617,0.005476393,0.004225232,-0.000346513,-0.005013355,0.005213619,-0.002560994,0.007645471,-0.001650113,0.001800213,0.006076009,0.010989546,0.014302702,0.006662406,FALSE
12/30/2019,-0.005528569,0.000820337,-0.004903278,-0.001509055,-0.009102733,-0.013740848,-0.003160794,-0.002929189,-0.004650418,-0.005783388,-0.00602169,-0.003111547,-0.000155027,-0.000781103,-0.006446818,-0.005230978,FALSE
1/3/2020,0.004133739,-0.002385315,0.014918688,0.009963755,0.003530784,0.021916272,0.011656914,0.00227884,0.016183145,0.010450675,-0.004139979,-0.02071481,-0.006702591,0.002600615,0.004699749,-0.008619449,FALSE
1/6/2020,0.003807873,-0.019290728,-0.00706783,0.000812316,-0.004748596,-0.002907331,0.0077514,-0.000650563,0.000362158,0.002379596,0.006203714,-0.004363197,0.000937833,0.000259759,0.002777784,0.002081803,FALSE
1/8/2020,0.002499546,0.00268959,-0.005413418,0.010079353,-0.00098998,-0.000548312,-0.019240883,0,0.001326328,0.010211488,0.004505288,0.002351749,-0.001876721,-0.005990206,0.001425505,-0.004007208,FALSE
1/9/2020,0.006757828,0.015721525,-0.002584048,0.002575415,-0.001001459,0.002274444,0.00734172,0.006163825,0.004208408,0.011271769,0.004290545,0.003684421,0.005463971,-0.000261407,0.005288291,0.007042237,FALSE
1/10/2020,-0.002881897,0.003342456,-0.003836686,0.00178791,-0.000856176,0.001975878,-0.005668319,-0.00746643,-0.007104309,-0.002328961,0.000291796,-0.004020205,0.002643256,0.009621637,-0.005446665,-0.000638254,TRUE
1/13/2020,0.006853679,0.005917935,0.015651358,0.008933435,-0.003107022,0.004181555,0.000334376,0.006819377,0.008183614,0.012429055,-0.003507939,0.012841127,0.006037717,0.012090286,0.003161129,0.006521978,TRUE
1/14/2020,-0.001525757,0.002652699,0.002613246,-0.006979272,-0.001635951,-0.001656548,0.00016691,-0.001943747,0.000119949,-0.004721605,0.006034036,-0.004151131,0.00292825,-0.004869978,-0.000315694,0.000316931,TRUE
1/15/2020,0.002257457,-0.001538113,-0.010408304,0.000913344,-0.001743657,-0.007170768,-0.007379953,-0.005527464,0.001556706,0.001156256,0.008598852,0.006798919,0.013907034,0.006913333,-0.002291309,0.007107484,TRUE
1/16/2020,0.008283965,0.000987918,0.002488012,0.007822185,0.006371764,0.018935147,0.001681889,0.008765039,0.009882979,0.013357378,0.005181203,0.005931736,0.006203451,0.008891173,0.008899319,0.002671883,TRUE
1/17/2020,0.003107589,-0.000255011,0.015086475,0.012480243,0.011301765,0.011296846,-0.006407,0.002904609,0.000118383,0.006715157,0,0.00442586,0.006914057,0.001263859,0.003522122,0.001725044,TRUE
1/21/2020,-0.001959938,-0.014884747,-0.012331157,0.00385261,-0.0072567,-0.003946017,-0.018092147,-0.008414297,-0.011078667,-0.000411918,0.001052133,-0.010853606,0.00909579,0.010053054,-0.003051858,0.003441373,TRUE
1/22/2020,0.000120753,-0.005185979,0.011596574,-0.010839931,-0.003919693,-0.000720699,-0.009692035,0.002920703,-0.005284523,0.003598676,0.001242261,-0.003975963,0.003112316,-0.008034617,-0.000470264,0.000780316,TRUE
1/23/2020,0.001146098,0.006048395,0.009557948,-0.0105831,-0.005782503,-0.002810948,-0.003833468,-0.002595844,0.010779587,0.004710276,-0.005073508,-0.001162912,0.008839049,0.009533532,0.001488714,-0.00093652,TRUE
1/24/2020,-0.008932931,0.005559104,-0.009684654,0.001590483,0.004559637,-0.00738948,-0.011589373,-0.012751605,-0.004656729,-0.004710276,-0.016839734,-0.007171872,0.002636682,-0.001498916,-0.014033815,-0.006895506,TRUE
1/27/2020,-0.016159205,-0.010608601,-0.033448394,-0.019591868,-0.02067879,-0.022565372,-0.028120306,-0.015586383,-0.019092018,-0.024100078,-0.007641855,-0.021830263,-0.002490139,-0.004260291,-0.015039013,-0.003150149,TRUE
1/28/2020,0.010424702,-0.005228613,0.017293394,0.009015554,0.012509157,0.013135483,0.004530984,0.011629884,0.006444991,0.018954954,0.00490537,0.011228521,0.004098038,0.002507992,0.009705254,0.001261278,TRUE
1/29/2020,-0.000826403,0.006094646,-0.009436636,0.005030514,0.006568289,0.009230063,-0.010543512,-0.001653114,0.005319034,0.002575876,-0.002744005,0.003209101,0.002625287,-0.005274107,-0.000558937,-0.005054461,TRUE
1/30/2020,0.003240036,-0.007754976,0.001238562,-0.006483505,-0.007232751,-0.005996768,0.008008698,0.012496216,0.001084698,0.008606606,-0.007288621,-0.006259029,0.009279526,0.002263431,-0.001678385,0.011806454,TRUE
1/31/2020,-0.018324572,-0.00614224,-0.015413168,-0.010324745,-0.011673821,-0.016959922,-0.031678563,-0.021136988,-0.023395893,-0.027826988,-0.020170328,-0.022307045,-0.004484055,-0.01442487,0.002556593,-0.011331525,TRUE
2/4/2020,0.022527188,0.001466124,0.015664158,0.006786339,0.020602076,0.021059782,-0.009588982,0.016551228,0.018324402,0.038986671,0.026477065,0.038299399,-0.006836712,0.013922465,0.025136235,0.005996537,TRUE
2/5/2020,0.011481812,0.009098979,0.004067627,0.005360703,0.016068166,-0.005882487,0.036907071,0.019828197,0.016567036,0.005834466,0.019070417,0.01836733,0.004078548,-0.000754362,0.005045258,0.007991788,TRUE
2/6/2020,0.003359146,0.004028536,-0.007248602,-0.005657805,0.009575527,-0.006490253,-0.010248846,-0.001287997,0.003209635,0.00908579,0.000867008,-0.000492105,0.000290692,0.004267443,-0.002247858,0.001715614,TRUE
2/7/2020,-0.005343808,-0.003267877,-0.012404072,-0.002926779,-3.06E-05,-0.002110873,-0.007015115,-0.003551383,-0.007265933,-0.009186071,-0.007830369,-0.014374492,-0.003202329,0.000501201,-0.004354853,0.001245627,TRUE
2/10/2020,0.007437643,-0.005540837,-0.010603616,-0.008201609,0.000509502,-0.002453424,-0.005014384,0.002906486,0.005602919,0.01345126,0.005323594,-0.000499264,0.003783427,0.011451176,0.011237376,0.004192775,TRUE
2/11/2020,0.001731614,0.006329954,0.024577772,0.011419028,0.006761888,0.016500506,0.01110926,0.003541095,0.003797116,-0.003370982,0.00596732,0.005479441,0.00362451,0.012055624,0.007830148,-0.003725997,TRUE
2/12/2020,0.006421982,0.00767616,0.011230698,0.007939121,0.005831705,0.006882299,0.013351613,0.000642343,0.009312026,0.01076615,0.001246605,0.00544958,0.000723328,0.00633854,0.010193882,-0.000466778,TRUE
2/13/2020,-0.001067326,-0.002178371,-0.008711576,-0.003921489,-0.003083154,-0.007377433,-0.00309323,-0.000321206,-0.005647741,-0.002655989,-0.004707149,-0.00362971,0.011073792,0.006057184,-0.001742181,0.00589585,TRUE
2/14/2020,0.001600704,-0.005039531,-0.011137163,-0.004243704,0.004731568,-0.000120914,-0.005299173,0.00128424,-0.001299053,0.004324619,0.000769913,0.000165291,0.006699651,0.011527225,-0.001517932,0.002317906,TRUE
2/18/2020,-0.002580415,-0.010034968,0.005197127,-0.007399189,0.004909191,-0.000568395,-0.008279066,-0.008700012,-0.005686822,-0.00373364,-0.003566176,-0.002482015,0.008346732,-0.000955441,-7.60E-05,-0.003556206,TRUE
2/19/2020,0.004769889,0.011062239,0.013313659,0.013095196,0.007745397,-0.001615775,0.013213568,0.007415772,-0.000356648,0.011841324,0.004624209,0.00264719,-0.010907513,-0.014201534,0.00447089,-0.001084856,TRUE
2/20/2020,-0.004116676,-0.003722171,-0.016720135,0.003375191,-0.015249125,-0.002831548,-0.001094535,-0.001929337,-0.001427389,-0.010464281,-0.006460715,0.001650876,0.003554489,0.011089443,0.000378019,0.000775142,TRUE
2/26/2020,-0.07853527,-0.033871977,-0.080550461,-0.035064178,-0.063841977,-0.046568017,-0.135018601,-0.084585648,-0.083112608,-0.092855413,-0.062367442,-0.080702774,-0.044993843,-0.042361348,-0.085391417,-0.045487669,TRUE
2/27/2020,-0.04595137,-0.003877886,-0.026201535,-0.034244163,-0.036162475,-0.026793075,-0.054961115,-0.043671924,-0.037829612,-0.055446468,-0.034569374,-0.047985671,-0.046025282,-0.05818881,-0.041254296,-0.041551959,TRUE
2/28/2020,-0.00421047,-0.037801643,0.011469743,-0.045881347,-0.02967056,-0.006827649,-0.000883405,-0.027449914,-0.018439048,0.007610572,-0.012980898,-0.010941442,-0.033992493,-0.024964433,-0.006454139,-0.019975008,TRUE
3/2/2020,0.042394979,-0.006178801,0.023274627,-0.006957542,0.002095634,0.020192663,0.039628661,0.049882096,0.034562817,0.056215034,0.045798297,0.041974645,0.057193889,0.048544252,0.033783646,0.052077475,TRUE
3/3/2020,-0.029050384,0.015203487,-0.010256403,0.01990354,0.007987191,0.007207346,-0.031050602,-0.038290863,-0.024758611,-0.038715873,-0.025172335,-0.008768919,-0.012378766,-0.000777374,-0.024502799,-0.013679569,TRUE
3/4/2020,0.041173991,-0.004637688,0.015858502,0.002350664,0.011105251,0.021718231,0.023377726,0.032549859,0.040496731,0.042026514,0.056047035,0.040631356,0.055191582,0.038133715,0.033972848,0.047952056,TRUE
3/5/2020,-0.033806927,0.001598579,-0.047665582,-0.004007318,-0.02580715,-0.024722123,-0.037271415,-0.049419971,-0.050163987,-0.03206866,-0.023475716,-0.032226365,-0.015545081,-0.023215549,-0.038001046,-0.019002256,TRUE
3/6/2020,-0.016669597,-0.025119853,-0.042317656,-0.035114249,-0.036044421,-0.02283717,-0.057824863,-0.034618806,-0.008795035,-0.02136496,-0.005338078,-0.02636327,-0.008162291,-0.017253083,-0.015492255,-0.00793091,TRUE
3/11/2020,-0.080838472,-0.049530219,-0.140275866,-0.087013099,-0.118935823,-0.067724657,-0.232896813,-0.112123982,-0.106664909,-0.062777913,-0.058606656,-0.107168156,-0.098249782,-0.080843753,-0.067467597,-0.066512063,TRUE
3/12/2020,-0.10056882,-0.08666895,-0.159930266,-0.086460136,-0.151511759,-0.054234754,-0.133234391,-0.114450121,-0.109258123,-0.102702742,-0.077590039,-0.101233296,-0.10640227,-0.089805855,-0.106532795,-0.09866782,TRUE
3/13/2020,0.082028061,0.037358476,0.13022281,0.013027086,0.036669397,0.038771388,0.088283016,0.123602493,0.07520837,0.110932208,0.06705686,0.067826273,0.053056169,0.084157672,0.060026069,0.081678053,TRUE
3/17/2020,-0.063301624,-0.104538321,-0.102585182,-0.040365521,-0.019973104,-0.032617844,-0.139451244,-0.094573078,-0.075379903,-0.082798154,-0.042933841,-0.056614526,-0.000173373,-0.115449315,-0.097678644,0.010717993,TRUE
3/18/2020,-0.051959863,-0.057167927,-0.109244137,-0.051701751,-0.0350298,-0.036749517,-0.154984382,-0.088703323,-0.076522369,-0.038405653,-0.033723193,-0.066071793,-0.044506881,-0.07283721,-0.059163864,-0.026026041,TRUE
3/19/2020,0.002122751,-0.0245466,0.021253952,0.074349376,0.019099914,-0.011011129,0.065762779,0.021650246,0.000739414,0.003613772,-0.020695893,0.025202424,-0.05996759,-0.01585154,0.034282689,-0.033932617,TRUE
3/20/2020,-0.044050271,0.056691388,-0.018656238,0.024271386,0.007399307,-0.02518726,0.009714341,-0.036348766,-0.051380801,-0.046908143,-0.039177218,-0.036446665,-0.082645299,-0.058282768,-0.030174546,-0.066953727,TRUE
3/23/2020,-0.025900689,-0.139037565,-0.053580279,-0.034141021,-0.033632335,-0.038833395,-0.070592314,-0.059944875,-0.044788617,-0.009176459,-0.053336039,-0.052322867,-0.052376539,-0.05717141,0.001646672,-0.03003987,TRUE
3/24/2020,0.086730994,0.024762292,0.092474639,0.069682809,0.075277793,0.041805949,0.148741705,0.116901861,0.11912624,0.097502894,0.074232228,0.111184627,0.102105754,0.083601454,0.089654556,0.04973965,TRUE
3/25/2020,0.014859138,0.064145446,0.072284975,0.015084507,0.032961263,0.033337302,0.046087755,0.026840593,0.05126602,-0.001289233,0.013225934,0.023063664,0.025202359,0.043477269,0.017395416,-0.002743091,TRUE
3/26/2020,0.056748767,0.038166654,0.036082675,0.015085293,0.0129943,0.004768771,0.05930928,0.060884203,0.061204272,0.060085481,0.064315844,0.045898015,0.081804632,0.073984477,0.040534282,0.053292458,TRUE
3/27/2020,-0.030238224,0.002173175,-0.056664996,-0.036339476,-0.036974517,-0.054889051,-0.070192287,-0.030930089,-0.043040662,-0.046248214,-0.021648784,-0.036819324,0.005402538,0.002566651,-0.034088255,-0.004661055,TRUE
3/30/2020,0.031959411,-0.044767828,0.016357604,0.013337774,-0.01756285,0.011779068,0.010184538,0.018859272,0.014497831,0.04125463,0.045765525,0.031360103,0.036329293,0.025622009,0.020692091,0.038314599,TRUE
3/31/2020,-0.015017466,0.037524779,-0.02194318,0.030539612,0.018668776,0.010313962,0.015256854,-0.027943992,-0.012462216,-0.018857857,-0.00439334,-0.013890443,-0.041190258,-0.03237338,-0.020386297,-0.020532923,TRUE
4/1/2020,-0.04604909,-0.040826864,-0.028518396,-0.014129895,-0.03082969,-0.025281866,-0.050822505,-0.062938831,-0.046124692,-0.048827665,-0.03878712,-0.046118407,-0.061979032,-0.062561995,-0.045685407,-0.017034361,TRUE
4/3/2020,0.008253509,-0.020811642,-0.020341615,0.039094554,0.000334351,-0.018466716,0.076974338,0.004593119,-0.000177609,0.007549257,0.018257186,-0.009343509,-0.005583823,0.006162229,-0.013862857,0.033060827,TRUE
4/7/2020,0.066025824,0.084002952,0.093559441,0.024011282,0.061917931,0.04293149,0.072718267,0.079259216,0.064605176,0.072875253,0.042857496,0.098058422,0.061771004,0.070175498,0.094709975,0.024978946,TRUE
4/8/2020,0.033017184,-0.004954154,0.029256908,0.013338957,-0.007195232,0.001200469,0.06457748,0.042814189,0.035630586,0.026528866,0.040353652,0.0477765,0.053025377,0.072401908,0.03101311,0.014693481,TRUE
4/15/2020,0.013519735,0.019979086,0.002616605,-0.066256841,-0.016285961,-0.020828333,-0.06520117,-0.024636347,-0.023886078,0.021485943,0.024198438,-0.014300382,0.009252964,-0.003260596,0.033777648,0.02757233,TRUE
4/16/2020,0.00481281,0.007534317,-0.01301066,0.006426085,-0.011188922,-0.002824473,-0.043672191,-0.017707808,-0.008919923,0.012106273,0.021603046,-0.005778159,0.000170593,-0.00655359,0.011922293,0.006566548,TRUE
4/17/2020,0.026657047,0.030008489,0.015025601,0.007889088,0.016482264,0.028711772,0.100951966,0.05131689,0.045886378,0.013194417,0.020551375,0.039363818,0.031722017,0.031767534,0.029109958,0.015155244,TRUE
4/20/2020,-0.017774956,-0.000528954,-0.00021524,-0.003556655,-0.006463703,-0.007686902,-0.031720234,-0.017572033,-0.026985216,-0.016150171,-0.007969903,-0.024980987,-0.038566758,-0.03776276,-0.017598428,-0.019865191,TRUE
4/22/2020,-0.00888209,-0.008081696,0.02147145,0.018606698,-0.016485906,-0.007371319,0.017181936,-0.022059574,-0.013440644,-0.005022237,-0.015726227,-0.00552307,0.012117244,0.002402313,-0.004969014,-0.011872735,TRUE
4/23/2020,-7.17E-05,0.013685876,-0.012646714,0.010052629,0.003965489,0.000489305,0.031767503,-0.004191118,0.007889586,-0.006889623,0.0054719,0.006950058,-0.016936532,-0.011463088,-0.000271779,-0.008911751,TRUE
4/24/2020,0.013842387,-0.017273269,-0.056039021,-0.014484538,-0.019850372,0.010060574,0.002313412,0.014362163,0.007990122,0.020978977,0.013350091,0.015563839,0.006192004,0.003634261,0.016799495,0.010616458,TRUE
4/27/2020,0.014315366,0.013874659,0.037876508,0.003459963,0.017669058,0.010963233,0.021432478,0.033472057,0.024546152,0.008538438,0.012780706,0.026324948,0.010405108,0.028607302,0.018535459,0.002891544,TRUE
4/28/2020,-0.004609097,0.010566409,0.038525363,0.015948199,0.015418725,0.024372172,0.02264239,0.010619711,0.0185278,-0.013401752,-0.020387453,0.018388278,0.003726427,0.000881032,0.003927592,0.005588909,TRUE
4/29/2020,0.025842,0.018216088,0.022605122,0.019297751,0.031574565,0.02859255,0.071459141,0.028635171,0.018954276,0.040223128,0.006609125,0.025188414,-0.009171319,0.002637997,0.021799022,-0.00423121,TRUE
4/30/2020,-0.009354421,0.031584229,-0.032567014,-0.004734877,-0.019087772,-0.010907645,-0.022379133,-0.025558931,-0.02004399,-0.004475227,-0.004601739,-0.030187515,-0.023303012,-0.007050551,-0.006241391,-0.01194349,TRUE
5/4/2020,-0.02407595,-0.059160835,-0.020454717,-0.009827258,-0.036633595,-0.002736931,-0.024238851,-0.041663382,-0.043446876,-0.014656809,-0.019746523,-0.017696131,-0.016907858,-0.031748401,-0.032689666,-0.011566656,TRUE
5/5/2020,0.009197129,-0.009503279,0.007515176,0.010939593,0.011087274,0.00673083,0.000808432,-0.003207421,0.003896074,0.013671568,0.021449714,0.002547257,0.008137559,0.006370097,0.003626523,0.000867663,TRUE
5/6/2020,-0.006801674,0.007068552,-0.005134524,-0.008101252,-0.011327006,0.010057946,-0.026478906,-0.021805576,-0.013867643,0.007745053,-0.009959469,-0.017371029,-0.034594438,-0.01861796,-0.000176528,-0.010990067,TRUE
5/7/2020,0.011994458,-0.007780308,-0.012024346,0.000721559,0.00883412,-0.005253271,0.025670474,0.023181341,0.0115968,0.014883718,-0.000101157,0.020302255,0.004004299,0.008894562,0.015596619,-0.00281047,TRUE
5/8/2020,0.016410927,0.005685504,0.027075438,0.002862281,0.007725389,0.022342053,0.044556951,0.021311289,0.024542077,0.014559849,0.005143614,0.02371662,0.019962853,0.018154789,0.019287631,0.022093567,TRUE
5/12/2020,-0.01992777,-0.005957308,-0.03024229,0.000185476,-0.003011992,-0.004282771,-0.035431707,-0.045900583,-0.041079585,-0.014238647,0.001708837,-0.030765892,-0.013083699,-0.055484291,-0.02434317,-0.009855583,TRUE
5/13/2020,-0.017844438,0.020129743,-0.001284984,-0.014126371,-0.019606319,-0.028930727,-0.046482114,-0.030038126,-0.025415039,-0.017380602,-0.010905057,-0.021250022,-0.008515393,-0.015974722,-0.017363996,-0.009076792,TRUE
